,0,1,2
3626,161.0,328.0,13.0
3627,161.0,344.0,18.0
3628,161.0,348.0,38.0
3629,161.0,358.0,22.0
3630,161.0,359.0,2.0
3631,161.0,366.0,1.0
3632,161.0,370.0,3.0
3633,161.0,373.0,16.0
3634,161.0,375.0,9.0
3635,161.0,376.0,9.0
3636,161.0,379.0,2.0
3637,161.0,380.0,9.0
3638,161.0,382.0,1.0
3639,162.0,68.0,3.0
3640,162.0,94.0,21.0
3641,162.0,136.0,19.0
3642,162.0,163.0,34.0
3643,162.0,296.0,13.0
3644,162.0,322.0,10.0
3645,162.0,328.0,8.0
3646,162.0,344.0,21.0
3647,162.0,348.0,37.0
3648,162.0,358.0,22.0
3649,162.0,359.0,2.0
3650,162.0,366.0,1.0
3651,162.0,373.0,19.0
3652,162.0,375.0,14.0
3653,162.0,376.0,10.0
3654,162.0,379.0,3.0
3655,162.0,380.0,11.0
3656,162.0,382.0,2.0
3657,163.0,68.0,4.0
3658,163.0,94.0,11.0
3659,163.0,136.0,17.0
3660,163.0,163.0,38.0
3661,163.0,296.0,10.0
3662,163.0,322.0,14.0
3663,163.0,328.0,12.0
3664,163.0,344.0,22.0
3665,163.0,348.0,37.0
3666,163.0,358.0,26.0
3667,163.0,359.0,2.0
3668,163.0,366.0,1.0
3669,163.0,373.0,14.0
3670,163.0,375.0,8.0
3671,163.0,376.0,18.0
3672,163.0,379.0,4.0
3673,163.0,380.0,10.0
3674,163.0,382.0,2.0
3675,164.0,68.0,3.0
3676,164.0,94.0,8.0
3677,164.0,136.0,18.0
3678,164.0,163.0,32.0
3679,164.0,296.0,13.0
3680,164.0,322.0,12.0
3681,164.0,328.0,11.0
3682,164.0,344.0,20.0
3683,164.0,348.0,42.0
3684,164.0,358.0,27.0
3685,164.0,359.0,1.0
3686,164.0,366.0,2.0
3687,164.0,373.0,20.0
3688,164.0,375.0,6.0
3689,164.0,376.0,20.0
3690,164.0,379.0,3.0
3691,164.0,380.0,10.0
3692,164.0,382.0,2.0
3693,165.0,68.0,3.0
3694,165.0,94.0,7.0
3695,165.0,136.0,22.0
3696,165.0,163.0,35.0
3697,165.0,296.0,11.0
3698,165.0,322.0,4.0
3699,165.0,328.0,12.0
3700,165.0,344.0,21.0
3701,165.0,348.0,37.0
3702,165.0,358.0,27.0
3703,165.0,359.0,2.0
3704,165.0,366.0,2.0
3705,165.0,373.0,9.0
3706,165.0,375.0,9.0
3707,165.0,376.0,27.0
3708,165.0,379.0,5.0
3709,165.0,380.0,13.0
3710,165.0,382.0,2.0
3711,165.0,383.0,1.0
3712,165.0,384.0,1.0
3713,166.0,68.0,4.0
3714,166.0,94.0,6.0
3715,166.0,136.0,22.0
3716,166.0,163.0,32.0
3717,166.0,296.0,11.0
3718,166.0,322.0,5.0
3719,166.0,328.0,16.0
3720,166.0,344.0,26.0
3721,166.0,348.0,31.0
3722,166.0,358.0,30.0
3723,166.0,359.0,1.0
3724,166.0,373.0,9.0
3725,166.0,375.0,12.0
3726,166.0,376.0,29.0
3727,166.0,379.0,4.0
3728,166.0,380.0,9.0
3729,166.0,382.0,1.0
3730,166.0,385.0,1.0
3731,166.0,386.0,1.0
3732,167.0,94.0,10.0
3733,167.0,136.0,21.0
3734,167.0,163.0,31.0
3735,167.0,296.0,13.0
3736,167.0,322.0,12.0
3737,167.0,328.0,7.0
3738,167.0,344.0,35.0
3739,167.0,348.0,28.0
3740,167.0,358.0,33.0
3741,167.0,359.0,1.0
3742,167.0,373.0,10.0
3743,167.0,375.0,8.0
3744,167.0,376.0,25.0
3745,167.0,379.0,2.0
3746,167.0,380.0,6.0
3747,167.0,385.0,4.0
3748,167.0,386.0,4.0
3749,168.0,94.0,9.0
3750,168.0,136.0,24.0
3751,168.0,163.0,35.0
3752,168.0,296.0,21.0
3753,168.0,322.0,10.0
3754,168.0,328.0,11.0
3755,168.0,344.0,34.0
3756,168.0,348.0,26.0
3757,168.0,358.0,28.0
3758,168.0,359.0,2.0
3759,168.0,373.0,8.0
3760,168.0,375.0,4.0
3761,168.0,376.0,20.0
3762,168.0,379.0,3.0
3763,168.0,380.0,6.0
3764,168.0,385.0,3.0
3765,168.0,386.0,3.0
3766,168.0,387.0,1.0
3767,168.0,388.0,1.0
3768,168.0,389.0,1.0
3769,169.0,94.0,9.0
3770,169.0,136.0,27.0
3771,169.0,163.0,19.0
3772,169.0,296.0,30.0
3773,169.0,322.0,17.0
3774,169.0,328.0,8.0
3775,169.0,344.0,38.0
3776,169.0,348.0,29.0
3777,169.0,358.0,20.0
3778,169.0,359.0,2.0
3779,169.0,373.0,8.0
3780,169.0,375.0,4.0
3781,169.0,376.0,23.0
3782,169.0,379.0,3.0
3783,169.0,380.0,4.0
3784,169.0,385.0,2.0
3785,169.0,386.0,6.0
3786,169.0,389.0,1.0
3787,170.0,94.0,12.0
3788,170.0,136.0,18.0
3789,170.0,163.0,15.0
3790,170.0,296.0,33.0
3791,170.0,322.0,12.0
3792,170.0,328.0,11.0
3793,170.0,344.0,41.0
3794,170.0,348.0,31.0
3795,170.0,358.0,24.0
3796,170.0,359.0,1.0
3797,170.0,373.0,10.0
3798,170.0,375.0,3.0
3799,170.0,376.0,20.0
3800,170.0,379.0,3.0
3801,170.0,380.0,3.0
3802,170.0,385.0,2.0
3803,170.0,386.0,8.0
3804,170.0,390.0,1.0
3805,170.0,391.0,1.0
3806,170.0,392.0,1.0
3807,171.0,94.0,15.0
3808,171.0,136.0,24.0
3809,171.0,163.0,11.0
3810,171.0,296.0,21.0
3811,171.0,322.0,15.0
3812,171.0,328.0,20.0
3813,171.0,344.0,32.0
3814,171.0,348.0,31.0
3815,171.0,358.0,20.0
3816,171.0,373.0,11.0
3817,171.0,375.0,2.0
3818,171.0,376.0,19.0
3819,171.0,379.0,4.0
3820,171.0,380.0,5.0
3821,171.0,385.0,2.0
3822,171.0,386.0,13.0
3823,171.0,390.0,1.0
3824,171.0,391.0,2.0
3825,171.0,392.0,1.0
3826,171.0,393.0,1.0
3827,172.0,94.0,14.0
3828,172.0,136.0,21.0
3829,172.0,163.0,15.0
3830,172.0,296.0,26.0
3831,172.0,322.0,17.0
3832,172.0,328.0,13.0
3833,172.0,344.0,28.0
3834,172.0,348.0,26.0
3835,172.0,358.0,26.0
3836,172.0,373.0,7.0
3837,172.0,375.0,2.0
3838,172.0,376.0,19.0
3839,172.0,379.0,4.0
3840,172.0,380.0,9.0
3841,172.0,385.0,1.0
3842,172.0,386.0,13.0
3843,172.0,390.0,2.0
3844,172.0,391.0,3.0
3845,172.0,392.0,3.0
3846,172.0,394.0,1.0
3847,173.0,94.0,8.0
3848,173.0,136.0,25.0
3849,173.0,163.0,24.0
3850,173.0,296.0,32.0
3851,173.0,322.0,18.0
3852,173.0,328.0,18.0
3853,173.0,344.0,26.0
3854,173.0,348.0,16.0
3855,173.0,358.0,25.0
3856,173.0,373.0,4.0
3857,173.0,375.0,3.0
3858,173.0,376.0,18.0
3859,173.0,379.0,2.0
3860,173.0,380.0,6.0
3861,173.0,386.0,15.0
3862,173.0,391.0,5.0
3863,173.0,392.0,3.0
3864,173.0,394.0,1.0
3865,173.0,395.0,1.0
3866,174.0,94.0,5.0
3867,174.0,136.0,31.0
3868,174.0,163.0,23.0
3869,174.0,296.0,31.0
3870,174.0,322.0,21.0
3871,174.0,328.0,17.0
3872,174.0,344.0,22.0
3873,174.0,348.0,11.0
3874,174.0,358.0,35.0
3875,174.0,373.0,4.0
3876,174.0,375.0,3.0
3877,174.0,376.0,12.0
3878,174.0,379.0,1.0
3879,174.0,380.0,8.0
3880,174.0,386.0,16.0
3881,174.0,391.0,5.0
3882,174.0,392.0,1.0
3883,174.0,395.0,3.0
3884,174.0,396.0,1.0
3885,175.0,94.0,3.0
3886,175.0,136.0,30.0
3887,175.0,163.0,23.0
3888,175.0,296.0,35.0
3889,175.0,322.0,17.0
3890,175.0,328.0,19.0
3891,175.0,344.0,24.0
3892,175.0,348.0,10.0
3893,175.0,358.0,32.0
3894,175.0,373.0,6.0
3895,175.0,375.0,1.0
3896,175.0,376.0,12.0
3897,175.0,379.0,1.0
3898,175.0,380.0,10.0
3899,175.0,386.0,19.0
3900,175.0,391.0,5.0
3901,175.0,395.0,1.0
3902,175.0,396.0,2.0
3903,176.0,94.0,3.0
3904,176.0,136.0,33.0
3905,176.0,163.0,28.0
3906,176.0,296.0,30.0
3907,176.0,322.0,22.0
3908,176.0,328.0,20.0
3909,176.0,344.0,23.0
3910,176.0,348.0,7.0
3911,176.0,358.0,27.0
3912,176.0,373.0,3.0
3913,176.0,375.0,1.0
3914,176.0,376.0,18.0
3915,176.0,379.0,1.0
3916,176.0,380.0,6.0
3917,176.0,386.0,20.0
3918,176.0,391.0,5.0
3919,176.0,395.0,1.0
3920,176.0,397.0,1.0
3921,176.0,398.0,1.0
3922,177.0,94.0,3.0
3923,177.0,136.0,44.0
3924,177.0,163.0,24.0
3925,177.0,296.0,30.0
3926,177.0,322.0,34.0
3927,177.0,328.0,18.0
3928,177.0,344.0,14.0
3929,177.0,348.0,6.0
3930,177.0,358.0,23.0
3931,177.0,373.0,1.0
3932,177.0,375.0,3.0
3933,177.0,376.0,21.0
3934,177.0,379.0,1.0
3935,177.0,380.0,5.0
3936,177.0,386.0,13.0
3937,177.0,391.0,5.0
3938,177.0,395.0,2.0
3939,177.0,397.0,2.0
3940,177.0,398.0,1.0
3941,178.0,94.0,2.0
3942,178.0,136.0,35.0
3943,178.0,163.0,29.0
3944,178.0,296.0,35.0
3945,178.0,322.0,28.0
3946,178.0,328.0,18.0
3947,178.0,344.0,13.0
3948,178.0,348.0,7.0
3949,178.0,358.0,24.0
3950,178.0,373.0,3.0
3951,178.0,375.0,4.0
3952,178.0,376.0,28.0
3953,178.0,380.0,1.0
3954,178.0,386.0,11.0
3955,178.0,391.0,6.0
3956,178.0,397.0,4.0
3957,178.0,398.0,1.0
3958,178.0,399.0,1.0
3959,179.0,94.0,1.0
3960,179.0,136.0,38.0
3961,179.0,163.0,35.0
3962,179.0,296.0,33.0
3963,179.0,322.0,22.0
3964,179.0,328.0,23.0
3965,179.0,344.0,8.0
3966,179.0,348.0,16.0
3967,179.0,358.0,18.0
3968,179.0,373.0,4.0
3969,179.0,375.0,2.0
3970,179.0,376.0,21.0
3971,179.0,386.0,13.0
3972,179.0,391.0,8.0
3973,179.0,397.0,6.0
3974,179.0,398.0,1.0
3975,179.0,399.0,1.0
3976,180.0,136.0,30.0
3977,180.0,163.0,36.0
3978,180.0,296.0,38.0
3979,180.0,322.0,21.0
3980,180.0,328.0,27.0
3981,180.0,344.0,10.0
3982,180.0,348.0,14.0
3983,180.0,358.0,16.0
3984,180.0,373.0,2.0
3985,180.0,375.0,3.0
3986,180.0,376.0,28.0
3987,180.0,386.0,11.0
3988,180.0,391.0,5.0
3989,180.0,397.0,6.0
3990,180.0,398.0,3.0
3991,181.0,136.0,24.0
3992,181.0,163.0,36.0
3993,181.0,296.0,47.0
3994,181.0,322.0,14.0
3995,181.0,328.0,28.0
3996,181.0,344.0,18.0
3997,181.0,348.0,11.0
3998,181.0,358.0,14.0
3999,181.0,373.0,4.0
4000,181.0,375.0,2.0
4001,181.0,376.0,28.0
4002,181.0,386.0,11.0
4003,181.0,391.0,5.0
4004,181.0,397.0,7.0
4005,181.0,398.0,1.0
4006,182.0,136.0,23.0
4007,182.0,163.0,41.0
4008,182.0,296.0,48.0
4009,182.0,322.0,14.0
4010,182.0,328.0,31.0
4011,182.0,344.0,19.0
4012,182.0,348.0,7.0
4013,182.0,358.0,10.0
4014,182.0,373.0,7.0
4015,182.0,375.0,2.0
4016,182.0,376.0,23.0
4017,182.0,386.0,9.0
4018,182.0,391.0,6.0
4019,182.0,397.0,9.0
4020,182.0,400.0,1.0
4021,183.0,136.0,18.0
4022,183.0,163.0,46.0
4023,183.0,296.0,47.0
4024,183.0,322.0,19.0
4025,183.0,328.0,35.0
4026,183.0,344.0,20.0
4027,183.0,348.0,7.0
4028,183.0,358.0,14.0
4029,183.0,373.0,4.0
4030,183.0,376.0,23.0
4031,183.0,386.0,7.0
4032,183.0,391.0,3.0
4033,183.0,397.0,7.0
4034,184.0,136.0,21.0
4035,184.0,163.0,39.0
4036,184.0,296.0,46.0
4037,184.0,322.0,18.0
4038,184.0,328.0,28.0
4039,184.0,344.0,20.0
4040,184.0,348.0,10.0
4041,184.0,358.0,17.0
4042,184.0,373.0,2.0
4043,184.0,376.0,28.0
4044,184.0,386.0,12.0
4045,184.0,391.0,2.0
4046,184.0,397.0,7.0
4047,185.0,136.0,16.0
4048,185.0,163.0,36.0
4049,185.0,296.0,45.0
4050,185.0,322.0,18.0
4051,185.0,328.0,35.0
4052,185.0,344.0,22.0
4053,185.0,348.0,13.0
4054,185.0,358.0,18.0
4055,185.0,373.0,1.0
4056,185.0,376.0,25.0
4057,185.0,386.0,12.0
4058,185.0,391.0,1.0
4059,185.0,397.0,8.0
4060,186.0,136.0,21.0
4061,186.0,163.0,27.0
4062,186.0,296.0,44.0
4063,186.0,322.0,19.0
4064,186.0,328.0,37.0
4065,186.0,344.0,24.0
4066,186.0,348.0,18.0
4067,186.0,358.0,12.0
4068,186.0,376.0,21.0
4069,186.0,386.0,21.0
4070,186.0,397.0,5.0
4071,186.0,401.0,1.0
4072,187.0,136.0,23.0
4073,187.0,163.0,24.0
4074,187.0,296.0,35.0
4075,187.0,322.0,24.0
4076,187.0,328.0,38.0
4077,187.0,344.0,20.0
4078,187.0,348.0,19.0
4079,187.0,358.0,15.0
4080,187.0,376.0,23.0
4081,187.0,386.0,24.0
4082,187.0,397.0,5.0
4083,188.0,136.0,25.0
4084,188.0,163.0,23.0
4085,188.0,296.0,29.0
4086,188.0,322.0,25.0
4087,188.0,328.0,37.0
4088,188.0,344.0,25.0
4089,188.0,348.0,13.0
4090,188.0,358.0,15.0
4091,188.0,376.0,30.0
4092,188.0,386.0,21.0
4093,188.0,397.0,6.0
4094,188.0,402.0,1.0
4095,189.0,136.0,25.0
4096,189.0,163.0,26.0
4097,189.0,296.0,27.0
4098,189.0,322.0,22.0
4099,189.0,328.0,36.0
4100,189.0,344.0,30.0
4101,189.0,348.0,12.0
4102,189.0,358.0,17.0
4103,189.0,376.0,31.0
4104,189.0,386.0,20.0
4105,189.0,397.0,4.0
4106,190.0,136.0,15.0
4107,190.0,163.0,28.0
4108,190.0,296.0,26.0
4109,190.0,322.0,19.0
4110,190.0,328.0,40.0
4111,190.0,344.0,21.0
4112,190.0,348.0,12.0
4113,190.0,358.0,18.0
4114,190.0,376.0,36.0
4115,190.0,386.0,26.0
4116,190.0,397.0,7.0
4117,190.0,403.0,1.0
4118,190.0,404.0,1.0
4119,191.0,136.0,15.0
4120,191.0,163.0,25.0
4121,191.0,296.0,21.0
4122,191.0,322.0,15.0
4123,191.0,328.0,47.0
4124,191.0,344.0,27.0
4125,191.0,348.0,16.0
4126,191.0,358.0,10.0
4127,191.0,376.0,37.0
4128,191.0,386.0,22.0
4129,191.0,397.0,13.0
4130,191.0,405.0,1.0
4131,191.0,406.0,1.0
4132,192.0,136.0,16.0
4133,192.0,163.0,26.0
4134,192.0,296.0,19.0
4135,192.0,322.0,15.0
4136,192.0,328.0,47.0
4137,192.0,344.0,29.0
4138,192.0,348.0,15.0
4139,192.0,358.0,6.0
4140,192.0,376.0,34.0
4141,192.0,386.0,24.0
4142,192.0,397.0,12.0
4143,192.0,405.0,1.0
4144,192.0,406.0,5.0
4145,192.0,407.0,1.0
4146,193.0,136.0,13.0
4147,193.0,163.0,29.0
4148,193.0,296.0,20.0
4149,193.0,322.0,13.0
4150,193.0,328.0,42.0
4151,193.0,344.0,28.0
4152,193.0,348.0,17.0
4153,193.0,358.0,4.0
4154,193.0,376.0,39.0
4155,193.0,386.0,23.0
4156,193.0,397.0,14.0
4157,193.0,405.0,1.0
4158,193.0,406.0,5.0
4159,193.0,407.0,2.0
4160,194.0,136.0,14.0
4161,194.0,163.0,30.0
4162,194.0,296.0,29.0
4163,194.0,322.0,12.0
4164,194.0,328.0,36.0
4165,194.0,344.0,24.0
4166,194.0,348.0,22.0
4167,194.0,358.0,6.0
4168,194.0,376.0,39.0
4169,194.0,386.0,21.0
4170,194.0,397.0,11.0
4171,194.0,405.0,1.0
4172,194.0,406.0,4.0
4173,194.0,407.0,1.0
4174,195.0,136.0,21.0
4175,195.0,163.0,27.0
4176,195.0,296.0,29.0
4177,195.0,322.0,9.0
4178,195.0,328.0,39.0
4179,195.0,344.0,15.0
4180,195.0,348.0,16.0
4181,195.0,358.0,6.0
4182,195.0,376.0,46.0
4183,195.0,386.0,20.0
4184,195.0,397.0,13.0
4185,195.0,405.0,2.0
4186,195.0,406.0,3.0
4187,195.0,407.0,3.0
4188,195.0,408.0,1.0
4189,196.0,136.0,19.0
4190,196.0,163.0,25.0
4191,196.0,296.0,38.0
4192,196.0,322.0,11.0
4193,196.0,328.0,34.0
4194,196.0,344.0,15.0
4195,196.0,348.0,11.0
4196,196.0,358.0,7.0
4197,196.0,376.0,37.0
4198,196.0,386.0,25.0
4199,196.0,397.0,15.0
4200,196.0,405.0,2.0
4201,196.0,406.0,3.0
4202,196.0,407.0,5.0
4203,196.0,408.0,3.0
4204,197.0,136.0,17.0
4205,197.0,163.0,21.0
4206,197.0,296.0,40.0
4207,197.0,322.0,6.0
4208,197.0,328.0,40.0
4209,197.0,344.0,12.0
4210,197.0,348.0,17.0
4211,197.0,358.0,8.0
4212,197.0,376.0,39.0
4213,197.0,386.0,19.0
4214,197.0,397.0,15.0
4215,197.0,405.0,2.0
4216,197.0,406.0,3.0
4217,197.0,407.0,5.0
4218,197.0,408.0,5.0
4219,197.0,409.0,1.0
4220,198.0,136.0,19.0
4221,198.0,163.0,23.0
4222,198.0,296.0,42.0
4223,198.0,322.0,14.0
4224,198.0,328.0,33.0
4225,198.0,344.0,11.0
4226,198.0,348.0,13.0
4227,198.0,358.0,3.0
4228,198.0,376.0,40.0
4229,198.0,386.0,16.0
4230,198.0,397.0,19.0
4231,198.0,405.0,2.0
4232,198.0,406.0,2.0
4233,198.0,407.0,3.0
4234,198.0,408.0,8.0
4235,198.0,410.0,1.0
4236,198.0,411.0,1.0
4237,199.0,136.0,25.0
4238,199.0,163.0,21.0
4239,199.0,296.0,28.0
4240,199.0,322.0,9.0
4241,199.0,328.0,27.0
4242,199.0,344.0,8.0
4243,199.0,348.0,21.0
4244,199.0,358.0,1.0
4245,199.0,376.0,51.0
4246,199.0,386.0,13.0
4247,199.0,397.0,27.0
4248,199.0,405.0,4.0
4249,199.0,406.0,1.0
4250,199.0,407.0,1.0
4251,199.0,408.0,11.0
4252,199.0,410.0,2.0
4253,200.0,136.0,30.0
4254,200.0,163.0,19.0
4255,200.0,296.0,39.0
4256,200.0,322.0,10.0
4257,200.0,328.0,25.0
4258,200.0,344.0,10.0
4259,200.0,348.0,10.0
4260,200.0,358.0,2.0
4261,200.0,376.0,49.0
4262,200.0,386.0,13.0
4263,200.0,397.0,24.0
4264,200.0,405.0,3.0
4265,200.0,406.0,1.0
4266,200.0,408.0,10.0
4267,200.0,410.0,3.0
4268,200.0,412.0,1.0
4269,200.0,413.0,1.0
4270,201.0,136.0,27.0
4271,201.0,163.0,21.0
4272,201.0,296.0,42.0
4273,201.0,322.0,10.0
4274,201.0,328.0,20.0
4275,201.0,344.0,20.0
4276,201.0,348.0,11.0
4277,201.0,358.0,2.0
4278,201.0,376.0,36.0
4279,201.0,386.0,16.0
4280,201.0,397.0,19.0
4281,201.0,405.0,5.0
4282,201.0,408.0,10.0
4283,201.0,410.0,6.0
4284,201.0,412.0,2.0
4285,201.0,413.0,2.0
4286,201.0,414.0,1.0
4287,202.0,136.0,25.0
4288,202.0,163.0,21.0
4289,202.0,296.0,31.0
4290,202.0,322.0,11.0
4291,202.0,328.0,27.0
4292,202.0,344.0,16.0
4293,202.0,348.0,19.0
4294,202.0,358.0,3.0
4295,202.0,376.0,31.0
4296,202.0,386.0,13.0
4297,202.0,397.0,22.0
4298,202.0,405.0,7.0
4299,202.0,408.0,13.0
4300,202.0,410.0,4.0
4301,202.0,412.0,5.0
4302,202.0,413.0,1.0
4303,202.0,414.0,1.0
4304,203.0,136.0,21.0
4305,203.0,163.0,16.0
4306,203.0,296.0,29.0
4307,203.0,322.0,17.0
4308,203.0,328.0,25.0
4309,203.0,344.0,16.0
4310,203.0,348.0,25.0
4311,203.0,358.0,1.0
4312,203.0,376.0,34.0
4313,203.0,386.0,20.0
4314,203.0,397.0,18.0
4315,203.0,405.0,7.0
4316,203.0,408.0,10.0
4317,203.0,410.0,5.0
4318,203.0,412.0,2.0
4319,203.0,413.0,2.0
4320,203.0,415.0,1.0
4321,203.0,416.0,1.0
4322,204.0,136.0,20.0
4323,204.0,163.0,12.0
4324,204.0,296.0,29.0
4325,204.0,322.0,21.0
4326,204.0,328.0,28.0
4327,204.0,344.0,15.0
4328,204.0,348.0,32.0
4329,204.0,358.0,5.0
4330,204.0,376.0,17.0
4331,204.0,386.0,18.0
4332,204.0,397.0,24.0
4333,204.0,405.0,11.0
4334,204.0,408.0,11.0
4335,204.0,410.0,3.0
4336,204.0,412.0,1.0
4337,204.0,413.0,1.0
4338,204.0,416.0,1.0
4339,204.0,417.0,1.0
4340,205.0,136.0,12.0
4341,205.0,163.0,15.0
4342,205.0,296.0,30.0
4343,205.0,322.0,24.0
4344,205.0,328.0,24.0
4345,205.0,344.0,18.0
4346,205.0,348.0,31.0
4347,205.0,358.0,7.0
4348,205.0,376.0,10.0
4349,205.0,386.0,16.0
4350,205.0,397.0,35.0
4351,205.0,405.0,11.0
4352,205.0,408.0,9.0
4353,205.0,410.0,2.0
4354,205.0,413.0,2.0
4355,205.0,416.0,2.0
4356,205.0,417.0,1.0
4357,205.0,418.0,1.0
4358,206.0,136.0,10.0
4359,206.0,163.0,13.0
4360,206.0,296.0,30.0
4361,206.0,322.0,28.0
4362,206.0,328.0,26.0
4363,206.0,344.0,12.0
4364,206.0,348.0,33.0
4365,206.0,358.0,6.0
4366,206.0,376.0,14.0
4367,206.0,386.0,15.0
4368,206.0,397.0,31.0
4369,206.0,405.0,8.0
4370,206.0,408.0,11.0
4371,206.0,410.0,1.0
4372,206.0,413.0,6.0
4373,206.0,416.0,4.0
4374,206.0,417.0,1.0
4375,206.0,418.0,1.0
4376,207.0,136.0,9.0
4377,207.0,163.0,10.0
4378,207.0,296.0,31.0
4379,207.0,322.0,31.0
4380,207.0,328.0,25.0
4381,207.0,344.0,14.0
4382,207.0,348.0,32.0
4383,207.0,358.0,6.0
4384,207.0,376.0,10.0
4385,207.0,386.0,19.0
4386,207.0,397.0,27.0
4387,207.0,405.0,7.0
4388,207.0,408.0,13.0
4389,207.0,410.0,1.0
4390,207.0,413.0,6.0
4391,207.0,416.0,6.0
4392,207.0,418.0,1.0
4393,207.0,419.0,1.0
4394,207.0,420.0,1.0
4395,208.0,136.0,13.0
4396,208.0,163.0,17.0
4397,208.0,296.0,39.0
4398,208.0,322.0,26.0
4399,208.0,328.0,24.0
4400,208.0,344.0,19.0
4401,208.0,348.0,26.0
4402,208.0,358.0,6.0
4403,208.0,376.0,9.0
4404,208.0,386.0,19.0
4405,208.0,397.0,23.0
4406,208.0,405.0,6.0
4407,208.0,408.0,5.0
4408,208.0,410.0,1.0
4409,208.0,413.0,6.0
4410,208.0,416.0,4.0
4411,208.0,419.0,1.0
4412,208.0,420.0,2.0
4413,208.0,421.0,1.0
4414,208.0,422.0,1.0
4415,208.0,423.0,1.0
4416,208.0,424.0,1.0
4417,209.0,136.0,9.0
4418,209.0,163.0,16.0
4419,209.0,296.0,50.0
4420,209.0,322.0,31.0
4421,209.0,328.0,23.0
4422,209.0,344.0,21.0
4423,209.0,348.0,27.0
4424,209.0,358.0,2.0
4425,209.0,376.0,12.0
4426,209.0,386.0,17.0
4427,209.0,397.0,18.0
4428,209.0,405.0,5.0
4429,209.0,408.0,8.0
4430,209.0,410.0,1.0
4431,209.0,413.0,3.0
4432,209.0,416.0,3.0
4433,209.0,420.0,1.0
4434,209.0,421.0,1.0
4435,209.0,423.0,1.0
4436,209.0,424.0,1.0
4437,210.0,136.0,7.0
4438,210.0,163.0,15.0
4439,210.0,296.0,46.0
4440,210.0,322.0,24.0
4441,210.0,328.0,26.0
4442,210.0,344.0,26.0
4443,210.0,348.0,32.0
4444,210.0,376.0,13.0
4445,210.0,386.0,15.0
4446,210.0,397.0,19.0
4447,210.0,405.0,5.0
4448,210.0,408.0,9.0
4449,210.0,410.0,1.0
4450,210.0,413.0,1.0
4451,210.0,416.0,3.0
4452,210.0,420.0,3.0
4453,210.0,421.0,1.0
4454,210.0,423.0,2.0
4455,210.0,424.0,1.0
4456,210.0,425.0,1.0
4457,211.0,136.0,7.0
4458,211.0,163.0,17.0
4459,211.0,296.0,47.0
4460,211.0,322.0,25.0
4461,211.0,328.0,33.0
4462,211.0,344.0,29.0
4463,211.0,348.0,21.0
4464,211.0,376.0,14.0
4465,211.0,386.0,10.0
4466,211.0,397.0,21.0
4467,211.0,405.0,2.0
4468,211.0,408.0,8.0
4469,211.0,410.0,2.0
4470,211.0,413.0,2.0
4471,211.0,416.0,3.0
4472,211.0,420.0,4.0
4473,211.0,421.0,2.0
4474,211.0,423.0,2.0
4475,211.0,426.0,1.0
4476,212.0,136.0,7.0
4477,212.0,163.0,19.0
4478,212.0,296.0,41.0
4479,212.0,322.0,22.0
4480,212.0,328.0,31.0
4481,212.0,344.0,32.0
4482,212.0,348.0,16.0
4483,212.0,376.0,18.0
4484,212.0,386.0,9.0
4485,212.0,397.0,20.0
4486,212.0,405.0,6.0
4487,212.0,408.0,5.0
4488,212.0,410.0,2.0
4489,212.0,413.0,1.0
4490,212.0,416.0,8.0
4491,212.0,420.0,3.0
4492,212.0,421.0,5.0
4493,212.0,423.0,2.0
4494,212.0,426.0,1.0
4495,212.0,427.0,1.0
4496,212.0,428.0,1.0
4497,213.0,136.0,9.0
4498,213.0,163.0,22.0
4499,213.0,296.0,35.0
4500,213.0,322.0,20.0
4501,213.0,328.0,29.0
4502,213.0,344.0,33.0
4503,213.0,348.0,18.0
4504,213.0,376.0,16.0
4505,213.0,386.0,5.0
4506,213.0,397.0,22.0
4507,213.0,405.0,6.0
4508,213.0,408.0,9.0
4509,213.0,410.0,3.0
4510,213.0,416.0,9.0
4511,213.0,420.0,2.0
4512,213.0,421.0,6.0
4513,213.0,423.0,3.0
4514,213.0,426.0,1.0
4515,213.0,428.0,1.0
4516,213.0,429.0,1.0
4517,214.0,136.0,7.0
4518,214.0,163.0,26.0
4519,214.0,296.0,45.0
4520,214.0,322.0,14.0
4521,214.0,328.0,23.0
4522,214.0,344.0,33.0
4523,214.0,348.0,15.0
4524,214.0,376.0,18.0
4525,214.0,386.0,5.0
4526,214.0,397.0,26.0
4527,214.0,405.0,4.0
4528,214.0,408.0,9.0
4529,214.0,410.0,1.0
4530,214.0,416.0,10.0
4531,214.0,420.0,1.0
4532,214.0,421.0,1.0
4533,214.0,423.0,8.0
4534,214.0,426.0,2.0
4535,214.0,430.0,1.0
4536,214.0,431.0,1.0
4537,215.0,136.0,7.0
4538,215.0,163.0,21.0
4539,215.0,296.0,39.0
4540,215.0,322.0,11.0
4541,215.0,328.0,22.0
4542,215.0,344.0,29.0
4543,215.0,348.0,17.0
4544,215.0,376.0,21.0
4545,215.0,386.0,7.0
4546,215.0,397.0,31.0
4547,215.0,405.0,5.0
4548,215.0,408.0,8.0
4549,215.0,410.0,2.0
4550,215.0,416.0,12.0
4551,215.0,420.0,1.0
4552,215.0,421.0,2.0
4553,215.0,423.0,6.0
4554,215.0,426.0,2.0
4555,215.0,430.0,2.0
4556,215.0,431.0,1.0
4557,215.0,432.0,1.0
